danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.637,0.678,0,-3.798,1,0.266,0.209,0.0,0.156,0.254,84.039,audio_features,561jH07mF1jHuk7KlaeF0s,spotify:track:561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/tracks/561jH07mF1jHuk7KlaeF0s,https://api.spotify.com/v1/audio-analysis/561jH07mF1jHuk7KlaeF0s,250760,4
0.847,0.637,7,-8.751,0,0.0587,0.201,0.201,0.121,0.0509,120.033,audio_features,5KTZgG84bKFGm53lhLtTqc,spotify:track:5KTZgG84bKFGm53lhLtTqc,https://api.spotify.com/v1/tracks/5KTZgG84bKFGm53lhLtTqc,https://api.spotify.com/v1/audio-analysis/5KTZgG84bKFGm53lhLtTqc,208135,4
0.65,0.821,4,-5.171,0,0.0285,0.00658,0.0,0.284,0.673,139.96,audio_features,7AAcQMV6Uw3YXt9TTx4b6r,spotify:track:7AAcQMV6Uw3YXt9TTx4b6r,https://api.spotify.com/v1/tracks/7AAcQMV6Uw3YXt9TTx4b6r,https://api.spotify.com/v1/audio-analysis/7AAcQMV6Uw3YXt9TTx4b6r,208773,4
0.866,0.685,9,-5.472,0,0.245,0.0041,8.71e-05,0.117,0.478,155.997,audio_features,3gOVMei7c4BD6oIfed24dc,spotify:track:3gOVMei7c4BD6oIfed24dc,https://api.spotify.com/v1/tracks/3gOVMei7c4BD6oIfed24dc,https://api.spotify.com/v1/audio-analysis/3gOVMei7c4BD6oIfed24dc,186479,4
0.778,0.805,2,-5.69,1,0.0725,0.197,4.63e-06,0.0828,0.653,102.049,audio_features,5Cb7uEN2BM9t0Y5FjEq9ga,spotify:track:5Cb7uEN2BM9t0Y5FjEq9ga,https://api.spotify.com/v1/tracks/5Cb7uEN2BM9t0Y5FjEq9ga,https://api.spotify.com/v1/audio-analysis/5Cb7uEN2BM9t0Y5FjEq9ga,124877,4
0.632,0.778,0,-3.993,1,0.0482,0.00905,0.0,0.296,0.248,141.939,audio_features,5WJEoex0MzOYDk66Knt2iz,spotify:track:5WJEoex0MzOYDk66Knt2iz,https://api.spotify.com/v1/tracks/5WJEoex0MzOYDk66Knt2iz,https://api.spotify.com/v1/audio-analysis/5WJEoex0MzOYDk66Knt2iz,175985,4
0.406,0.5,4,-8.452,0,0.0501,0.192,0.0,0.175,0.0905,157.984,audio_features,3XqM8hLCEYlbnFjoWwqtFv,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/tracks/3XqM8hLCEYlbnFjoWwqtFv,https://api.spotify.com/v1/audio-analysis/3XqM8hLCEYlbnFjoWwqtFv,306847,4
0.425,0.67,4,-5.79,1,0.0395,0.133,0.0,0.0948,0.243,161.72,audio_features,3Rk34rntbN3CdrBodGA9CY,spotify:track:3Rk34rntbN3CdrBodGA9CY,https://api.spotify.com/v1/tracks/3Rk34rntbN3CdrBodGA9CY,https://api.spotify.com/v1/audio-analysis/3Rk34rntbN3CdrBodGA9CY,167920,4
0.69,0.48,9,-10.045,0,0.0411,0.469,7.86e-06,0.129,0.325,113.107,audio_features,2ehr9UaqyQOXJihoJ7lg3l,spotify:track:2ehr9UaqyQOXJihoJ7lg3l,https://api.spotify.com/v1/tracks/2ehr9UaqyQOXJihoJ7lg3l,https://api.spotify.com/v1/audio-analysis/2ehr9UaqyQOXJihoJ7lg3l,165000,5
0.729,0.934,0,-3.64,0,0.146,0.0175,0.00075,0.362,0.625,123.993,audio_features,5LC9TsO5tUCEZMMUi3Lzuz,spotify:track:5LC9TsO5tUCEZMMUi3Lzuz,https://api.spotify.com/v1/tracks/5LC9TsO5tUCEZMMUi3Lzuz,https://api.spotify.com/v1/audio-analysis/5LC9TsO5tUCEZMMUi3Lzuz,187908,4
0.511,0.532,5,-5.745,1,0.0578,0.177,0.0,0.291,0.35,138.005,audio_features,1kuGVB7EU95pJObxwvfwKS,spotify:track:1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/tracks/1kuGVB7EU95pJObxwvfwKS,https://api.spotify.com/v1/audio-analysis/1kuGVB7EU95pJObxwvfwKS,219724,4
0.87,0.824,4,-4.795,1,0.118,0.466,0.00205,0.158,0.601,124.01,audio_features,5BfQq5cdMr5f5PVSz6yRpq,spotify:track:5BfQq5cdMr5f5PVSz6yRpq,https://api.spotify.com/v1/tracks/5BfQq5cdMr5f5PVSz6yRpq,https://api.spotify.com/v1/audio-analysis/5BfQq5cdMr5f5PVSz6yRpq,200043,4
0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,audio_features,4uUG5RXrOk84mYEfFvj3cK,spotify:track:4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/tracks/4uUG5RXrOk84mYEfFvj3cK,https://api.spotify.com/v1/audio-analysis/4uUG5RXrOk84mYEfFvj3cK,175238,4
0.722,0.908,1,-3.049,1,0.169,0.0351,0.0,0.0338,0.939,164.95,audio_features,5xxbVTbbFGomX8LL3izvpA,spotify:track:5xxbVTbbFGomX8LL3izvpA,https://api.spotify.com/v1/tracks/5xxbVTbbFGomX8LL3izvpA,https://api.spotify.com/v1/audio-analysis/5xxbVTbbFGomX8LL3izvpA,235302,4
0.534,0.855,1,-4.923,0,0.183,0.0607,0.000263,0.346,0.42,122.06,audio_features,0zKbDrEXKpnExhGQRe9dxt,spotify:track:0zKbDrEXKpnExhGQRe9dxt,https://api.spotify.com/v1/tracks/0zKbDrEXKpnExhGQRe9dxt,https://api.spotify.com/v1/audio-analysis/0zKbDrEXKpnExhGQRe9dxt,153443,4
0.496,0.459,8,-9.654,0,0.195,0.51,0.0,0.119,0.36,203.267,audio_features,2aDAIq3vLuLFUUTOy1aZqY,spotify:track:2aDAIq3vLuLFUUTOy1aZqY,https://api.spotify.com/v1/tracks/2aDAIq3vLuLFUUTOy1aZqY,https://api.spotify.com/v1/audio-analysis/2aDAIq3vLuLFUUTOy1aZqY,135294,4
0.678,0.723,3,-4.85,0,0.0457,0.0264,0.0,0.0984,0.537,106.943,audio_features,6zDitZRQadPCyaVl4u6OJy,spotify:track:6zDitZRQadPCyaVl4u6OJy,https://api.spotify.com/v1/tracks/6zDitZRQadPCyaVl4u6OJy,https://api.spotify.com/v1/audio-analysis/6zDitZRQadPCyaVl4u6OJy,152139,4
0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,audio_features,0VjIjW4GlUZAMYd2vXMi3b,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040,4
0.824,0.513,4,-7.91,0,0.277,0.093,5.01e-06,0.25,0.319,139.903,audio_features,32QpSQhOWrFbSYOEVvXV8F,spotify:track:32QpSQhOWrFbSYOEVvXV8F,https://api.spotify.com/v1/tracks/32QpSQhOWrFbSYOEVvXV8F,https://api.spotify.com/v1/audio-analysis/32QpSQhOWrFbSYOEVvXV8F,206143,4
0.666,0.73,8,-4.585,1,0.233,0.224,0.0,0.121,0.498,159.92,audio_features,3T33so3escAbwbrgcIqyRa,spotify:track:3T33so3escAbwbrgcIqyRa,https://api.spotify.com/v1/tracks/3T33so3escAbwbrgcIqyRa,https://api.spotify.com/v1/audio-analysis/3T33so3escAbwbrgcIqyRa,174027,4
0.67,0.991,1,-3.1,0,0.0578,0.0278,0.0,0.346,0.797,127.0,audio_features,6bfV3ioO3qChqKVGMPhOjV,spotify:track:6bfV3ioO3qChqKVGMPhOjV,https://api.spotify.com/v1/tracks/6bfV3ioO3qChqKVGMPhOjV,https://api.spotify.com/v1/audio-analysis/6bfV3ioO3qChqKVGMPhOjV,175866,4
0.631,0.779,2,-4.317,0,0.0385,0.0187,0.0,0.0219,0.792,172.067,audio_features,7q6jPq5HmA0gEqpSd2Ifl0,spotify:track:7q6jPq5HmA0gEqpSd2Ifl0,https://api.spotify.com/v1/tracks/7q6jPq5HmA0gEqpSd2Ifl0,https://api.spotify.com/v1/audio-analysis/7q6jPq5HmA0gEqpSd2Ifl0,169373,4
0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,audio_features,6hw1Sy9wZ8UCxYGdpKrU6M,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,4
0.701,0.857,0,-4.667,0,0.0432,0.0337,8.83e-05,0.122,0.232,164.965,audio_features,3pyvUdSZvgrmZbXcEsL2bs,spotify:track:3pyvUdSZvgrmZbXcEsL2bs,https://api.spotify.com/v1/tracks/3pyvUdSZvgrmZbXcEsL2bs,https://api.spotify.com/v1/audio-analysis/3pyvUdSZvgrmZbXcEsL2bs,170580,4
0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51,audio_features,7CyPwkp0oE8Ro9Dd5CUDjW,spotify:track:7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/tracks/7CyPwkp0oE8Ro9Dd5CUDjW,https://api.spotify.com/v1/audio-analysis/7CyPwkp0oE8Ro9Dd5CUDjW,244685,4
0.438,0.865,1,-5.393,1,0.0759,0.0143,2.63e-05,0.362,0.175,142.328,audio_features,4bL1w0m4bPkjqMfi93RK1x,spotify:track:4bL1w0m4bPkjqMfi93RK1x,https://api.spotify.com/v1/tracks/4bL1w0m4bPkjqMfi93RK1x,https://api.spotify.com/v1/audio-analysis/4bL1w0m4bPkjqMfi93RK1x,156781,4
0.495,0.899,2,-3.379,1,0.0652,0.0133,0.0,0.188,0.409,167.949,audio_features,423Lsgm49lKroRCCYcOsG5,spotify:track:423Lsgm49lKroRCCYcOsG5,https://api.spotify.com/v1/tracks/423Lsgm49lKroRCCYcOsG5,https://api.spotify.com/v1/audio-analysis/423Lsgm49lKroRCCYcOsG5,212811,4
0.589,0.443,10,-9.2,1,0.338,0.489,0.00292,0.382,0.526,82.467,audio_features,5OXgrcI2K6erTLMTlEJ23H,spotify:track:5OXgrcI2K6erTLMTlEJ23H,https://api.spotify.com/v1/tracks/5OXgrcI2K6erTLMTlEJ23H,https://api.spotify.com/v1/audio-analysis/5OXgrcI2K6erTLMTlEJ23H,168147,4
0.784,0.52,11,-9.535,0,0.0686,0.211,2.61e-05,0.106,0.138,118.015,audio_features,4RzIPi5kcw5gYAd07I8NDz,spotify:track:4RzIPi5kcw5gYAd07I8NDz,https://api.spotify.com/v1/tracks/4RzIPi5kcw5gYAd07I8NDz,https://api.spotify.com/v1/audio-analysis/4RzIPi5kcw5gYAd07I8NDz,181017,4
0.573,0.563,11,-8.061,0,0.12,0.342,0.0,0.123,0.575,133.716,audio_features,1VgoFzUT9iofLfn3rHOI3z,spotify:track:1VgoFzUT9iofLfn3rHOI3z,https://api.spotify.com/v1/tracks/1VgoFzUT9iofLfn3rHOI3z,https://api.spotify.com/v1/audio-analysis/1VgoFzUT9iofLfn3rHOI3z,148434,4
0.679,0.683,2,-2.775,1,0.0655,0.242,2.62e-06,0.2,0.848,154.985,audio_features,2FdrRql2ltOBghZNvwcNrn,spotify:track:2FdrRql2ltOBghZNvwcNrn,https://api.spotify.com/v1/tracks/2FdrRql2ltOBghZNvwcNrn,https://api.spotify.com/v1/audio-analysis/2FdrRql2ltOBghZNvwcNrn,176431,4
0.767,0.749,0,-2.615,1,0.0421,0.00169,0.0,0.0491,0.643,100.021,audio_features,3A0XNK2dqNFIjG4yBt9Zzd,spotify:track:3A0XNK2dqNFIjG4yBt9Zzd,https://api.spotify.com/v1/tracks/3A0XNK2dqNFIjG4yBt9Zzd,https://api.spotify.com/v1/audio-analysis/3A0XNK2dqNFIjG4yBt9Zzd,186600,4
0.833,0.809,5,-2.751,0,0.0381,0.0836,0.0,0.112,0.905,128.055,audio_features,6Es8Sk3xe1HiJ2MXCfHHwR,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/tracks/6Es8Sk3xe1HiJ2MXCfHHwR,https://api.spotify.com/v1/audio-analysis/6Es8Sk3xe1HiJ2MXCfHHwR,140625,4
0.777,0.774,8,-3.079,0,0.0553,0.0895,0.000401,0.0909,0.661,123.982,audio_features,5KbBVSj6AJZ5662fO8EYFh,spotify:track:5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/tracks/5KbBVSj6AJZ5662fO8EYFh,https://api.spotify.com/v1/audio-analysis/5KbBVSj6AJZ5662fO8EYFh,189669,4
0.845,0.795,9,-3.502,0,0.0681,0.343,1.78e-05,0.224,0.681,94.969,audio_features,2kz1YOhJiNubjigR1gB1VX,spotify:track:2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,https://api.spotify.com/v1/audio-analysis/2kz1YOhJiNubjigR1gB1VX,197053,4
0.576,0.754,0,-4.056,1,0.0497,0.337,1.53e-06,0.139,0.663,94.737,audio_features,332fAqelC3Uik91QPxPcB8,spotify:track:332fAqelC3Uik91QPxPcB8,https://api.spotify.com/v1/tracks/332fAqelC3Uik91QPxPcB8,https://api.spotify.com/v1/audio-analysis/332fAqelC3Uik91QPxPcB8,147786,4
0.768,0.659,1,-5.414,0,0.0618,0.0846,0.012,0.214,0.63,125.982,audio_features,1mAUVEQWn2PRxWnRhQreBo,spotify:track:1mAUVEQWn2PRxWnRhQreBo,https://api.spotify.com/v1/tracks/1mAUVEQWn2PRxWnRhQreBo,https://api.spotify.com/v1/audio-analysis/1mAUVEQWn2PRxWnRhQreBo,233333,4
0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,audio_features,4MjDJD8cW7iVeWInc2Bdyj,spotify:track:4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/tracks/4MjDJD8cW7iVeWInc2Bdyj,https://api.spotify.com/v1/audio-analysis/4MjDJD8cW7iVeWInc2Bdyj,267194,4
0.823,0.882,3,-3.513,0,0.0556,0.688,1.7e-06,0.107,0.963,128.044,audio_features,0Me3GyNuLOa1YTIxhJPyCn,spotify:track:0Me3GyNuLOa1YTIxhJPyCn,https://api.spotify.com/v1/tracks/0Me3GyNuLOa1YTIxhJPyCn,https://api.spotify.com/v1/audio-analysis/0Me3GyNuLOa1YTIxhJPyCn,172096,4
0.813,0.866,7,-3.239,1,0.0851,0.17,0.0,0.0421,0.647,99.994,audio_features,6gMj2DzKR2PjrrbNSwcGFR,spotify:track:6gMj2DzKR2PjrrbNSwcGFR,https://api.spotify.com/v1/tracks/6gMj2DzKR2PjrrbNSwcGFR,https://api.spotify.com/v1/audio-analysis/6gMj2DzKR2PjrrbNSwcGFR,235200,4
0.771,0.782,1,-5.841,1,0.0341,0.305,1.25e-06,0.114,0.839,125.027,audio_features,2BMlaVJaHDGd3ODSyrB2VK,spotify:track:2BMlaVJaHDGd3ODSyrB2VK,https://api.spotify.com/v1/tracks/2BMlaVJaHDGd3ODSyrB2VK,https://api.spotify.com/v1/audio-analysis/2BMlaVJaHDGd3ODSyrB2VK,169588,3
0.822,0.711,6,-4.943,1,0.0668,0.179,1.46e-05,0.083,0.934,102.984,audio_features,3cDyocF0Ibdfs1SFQk5cLZ,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/tracks/3cDyocF0Ibdfs1SFQk5cLZ,https://api.spotify.com/v1/audio-analysis/3cDyocF0Ibdfs1SFQk5cLZ,199947,4
0.785,0.812,3,-3.174,1,0.0644,0.147,0.0,0.107,0.903,162.087,audio_features,3j5zNcb0aSk7dx3W3mAKzw,spotify:track:3j5zNcb0aSk7dx3W3mAKzw,https://api.spotify.com/v1/tracks/3j5zNcb0aSk7dx3W3mAKzw,https://api.spotify.com/v1/audio-analysis/3j5zNcb0aSk7dx3W3mAKzw,206103,4
0.651,0.585,1,-6.494,1,0.0448,0.567,3.3e-06,0.0781,0.752,169.804,audio_features,1regh1ryWna3MRTKu401uD,spotify:track:1regh1ryWna3MRTKu401uD,https://api.spotify.com/v1/tracks/1regh1ryWna3MRTKu401uD,https://api.spotify.com/v1/audio-analysis/1regh1ryWna3MRTKu401uD,222800,4
0.911,0.778,5,-2.248,1,0.262,0.0887,2.16e-05,0.179,0.345,96.057,audio_features,7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,https://api.spotify.com/v1/audio-analysis/7iQXYTyuG13aoeHxGG28Nh,162768,4
0.498,0.812,2,-5.809,0,0.0706,0.14,0.0,0.746,0.538,151.461,audio_features,10eRgZUM59q2G5ogpztSeL,spotify:track:10eRgZUM59q2G5ogpztSeL,https://api.spotify.com/v1/tracks/10eRgZUM59q2G5ogpztSeL,https://api.spotify.com/v1/audio-analysis/10eRgZUM59q2G5ogpztSeL,166537,4
0.787,0.769,7,-4.681,0,0.0335,0.00331,0.00332,0.115,0.509,128.0,audio_features,6ED7qim1NAX1HjNU8039WS,spotify:track:6ED7qim1NAX1HjNU8039WS,https://api.spotify.com/v1/tracks/6ED7qim1NAX1HjNU8039WS,https://api.spotify.com/v1/audio-analysis/6ED7qim1NAX1HjNU8039WS,197114,4
0.73,0.87,1,-3.718,0,0.0561,0.0272,2.9e-06,0.45,0.184,132.011,audio_features,6KHxe3Yj8W8oq3zviUvJRe,spotify:track:6KHxe3Yj8W8oq3zviUvJRe,https://api.spotify.com/v1/tracks/6KHxe3Yj8W8oq3zviUvJRe,https://api.spotify.com/v1/audio-analysis/6KHxe3Yj8W8oq3zviUvJRe,172727,4
0.724,0.578,10,-7.117,1,0.0819,0.632,1.06e-06,0.0943,0.757,167.985,audio_features,0QRHOAeU8JRaVVn3UoZBih,spotify:track:0QRHOAeU8JRaVVn3UoZBih,https://api.spotify.com/v1/tracks/0QRHOAeU8JRaVVn3UoZBih,https://api.spotify.com/v1/audio-analysis/0QRHOAeU8JRaVVn3UoZBih,211879,4
0.703,0.722,0,-3.93,0,0.0379,0.739,1.51e-06,0.127,0.616,134.92,audio_features,4snJ71Uz5KvX1CW0SaUiZY,spotify:track:4snJ71Uz5KvX1CW0SaUiZY,https://api.spotify.com/v1/tracks/4snJ71Uz5KvX1CW0SaUiZY,https://api.spotify.com/v1/audio-analysis/4snJ71Uz5KvX1CW0SaUiZY,191414,4
0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,audio_features,7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,https://api.spotify.com/v1/audio-analysis/7ABLbnD53cQK00mhcaOUVG,197920,4
0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,audio_features,6XbtvPmIpyCbjuT0e8cQtp,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/tracks/6XbtvPmIpyCbjuT0e8cQtp,https://api.spotify.com/v1/audio-analysis/6XbtvPmIpyCbjuT0e8cQtp,186000,4
0.866,0.722,7,-6.902,1,0.241,0.505,0.0,0.311,0.845,109.9,audio_features,1h8rqVZnl80iJzZCMeCc8G,spotify:track:1h8rqVZnl80iJzZCMeCc8G,https://api.spotify.com/v1/tracks/1h8rqVZnl80iJzZCMeCc8G,https://api.spotify.com/v1/audio-analysis/1h8rqVZnl80iJzZCMeCc8G,130069,4
0.794,0.738,2,-3.842,1,0.034,0.536,0.0,0.189,0.838,131.857,audio_features,05tGmdz9dVZ4yGqz4YJdPK,spotify:track:05tGmdz9dVZ4yGqz4YJdPK,https://api.spotify.com/v1/tracks/05tGmdz9dVZ4yGqz4YJdPK,https://api.spotify.com/v1/audio-analysis/05tGmdz9dVZ4yGqz4YJdPK,249465,3
0.795,0.762,5,-5.482,0,0.111,0.0643,0.00461,0.261,0.638,125.044,audio_features,6sMPFkWOGqEGBqnHEZ2jfy,spotify:track:6sMPFkWOGqEGBqnHEZ2jfy,https://api.spotify.com/v1/tracks/6sMPFkWOGqEGBqnHEZ2jfy,https://api.spotify.com/v1/audio-analysis/6sMPFkWOGqEGBqnHEZ2jfy,143327,4
0.909,0.762,9,-3.974,1,0.0643,0.434,0.0,0.0856,0.843,101.987,audio_features,6fNCrsrdIcgVd2aZZ0nnz4,spotify:track:6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/tracks/6fNCrsrdIcgVd2aZZ0nnz4,https://api.spotify.com/v1/audio-analysis/6fNCrsrdIcgVd2aZZ0nnz4,142335,3
0.658,0.798,0,-4.108,1,0.138,0.0341,0.0,0.175,0.568,135.515,audio_features,4AINuhTujSI5LmfO7sJRA8,spotify:track:4AINuhTujSI5LmfO7sJRA8,https://api.spotify.com/v1/tracks/4AINuhTujSI5LmfO7sJRA8,https://api.spotify.com/v1/audio-analysis/4AINuhTujSI5LmfO7sJRA8,145920,5
0.864,0.846,11,-3.243,1,0.134,0.144,0.0,0.157,0.898,106.974,audio_features,5IL8eu4W9JD38Jtr5YcPAL,spotify:track:5IL8eu4W9JD38Jtr5YcPAL,https://api.spotify.com/v1/tracks/5IL8eu4W9JD38Jtr5YcPAL,https://api.spotify.com/v1/audio-analysis/5IL8eu4W9JD38Jtr5YcPAL,176606,4
0.847,0.724,1,-5.41,1,0.298,0.0869,1.11e-06,0.118,0.396,94.601,audio_features,3nNmRE0DxHC6ZaKkrpUumS,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,https://api.spotify.com/v1/tracks/3nNmRE0DxHC6ZaKkrpUumS,https://api.spotify.com/v1/audio-analysis/3nNmRE0DxHC6ZaKkrpUumS,216328,4
0.726,0.883,9,-3.566,0,0.106,0.245,0.0,0.316,0.75,99.949,audio_features,3ZsaMkZP7MPxIUcepUW9mS,spotify:track:3ZsaMkZP7MPxIUcepUW9mS,https://api.spotify.com/v1/tracks/3ZsaMkZP7MPxIUcepUW9mS,https://api.spotify.com/v1/audio-analysis/3ZsaMkZP7MPxIUcepUW9mS,163058,4
0.759,0.769,10,-5.116,1,0.0286,0.201,0.0,0.122,0.871,120.038,audio_features,59FrYnRQIPpCtnJ7LOxx49,spotify:track:59FrYnRQIPpCtnJ7LOxx49,https://api.spotify.com/v1/tracks/59FrYnRQIPpCtnJ7LOxx49,https://api.spotify.com/v1/audio-analysis/59FrYnRQIPpCtnJ7LOxx49,155844,4
0.838,0.79,6,-1.602,0,0.108,0.431,3.33e-06,0.184,0.962,92.927,audio_features,1DxEbt6OSbrkRthk6pjZue,spotify:track:1DxEbt6OSbrkRthk6pjZue,https://api.spotify.com/v1/tracks/1DxEbt6OSbrkRthk6pjZue,https://api.spotify.com/v1/audio-analysis/1DxEbt6OSbrkRthk6pjZue,161452,4
0.823,0.815,6,-3.332,0,0.113,0.392,0.0,0.0622,0.807,107.936,audio_features,6tFXzOTZCTZ8t62NiLjC5z,spotify:track:6tFXzOTZCTZ8t62NiLjC5z,https://api.spotify.com/v1/tracks/6tFXzOTZCTZ8t62NiLjC5z,https://api.spotify.com/v1/audio-analysis/6tFXzOTZCTZ8t62NiLjC5z,185120,4
0.773,0.892,1,-3.732,0,0.0483,0.166,3.1e-06,0.429,0.842,130.007,audio_features,2SOvWt6igzXViIjIiWNWEP,spotify:track:2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/tracks/2SOvWt6igzXViIjIiWNWEP,https://api.spotify.com/v1/audio-analysis/2SOvWt6igzXViIjIiWNWEP,222462,4
0.774,0.744,6,-4.929,0,0.0429,0.256,0.00183,0.102,0.813,104.017,audio_features,3fbPAnQhNaUlIMaYtyNvk9,spotify:track:3fbPAnQhNaUlIMaYtyNvk9,https://api.spotify.com/v1/tracks/3fbPAnQhNaUlIMaYtyNvk9,https://api.spotify.com/v1/audio-analysis/3fbPAnQhNaUlIMaYtyNvk9,200769,4
0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,audio_features,5ww2BF9slyYgNOk37BlC4u,spotify:track:5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/tracks/5ww2BF9slyYgNOk37BlC4u,https://api.spotify.com/v1/audio-analysis/5ww2BF9slyYgNOk37BlC4u,162638,4
0.882,0.783,7,-4.023,0,0.0985,0.0605,4.74e-05,0.141,0.555,127.035,audio_features,6hv8hai0yo19JF2c6pppj6,spotify:track:6hv8hai0yo19JF2c6pppj6,https://api.spotify.com/v1/tracks/6hv8hai0yo19JF2c6pppj6,https://api.spotify.com/v1/audio-analysis/6hv8hai0yo19JF2c6pppj6,151654,4
0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,audio_features,609E1JCInJncactoMmkDon,spotify:track:609E1JCInJncactoMmkDon,https://api.spotify.com/v1/tracks/609E1JCInJncactoMmkDon,https://api.spotify.com/v1/audio-analysis/609E1JCInJncactoMmkDon,194543,4
0.799,0.652,8,-4.503,0,0.0466,0.251,0.0,0.175,0.879,139.846,audio_features,1u7m5t7YwN5neo0RtL3oRB,spotify:track:1u7m5t7YwN5neo0RtL3oRB,https://api.spotify.com/v1/tracks/1u7m5t7YwN5neo0RtL3oRB,https://api.spotify.com/v1/audio-analysis/1u7m5t7YwN5neo0RtL3oRB,156918,4
0.758,0.861,9,-3.534,0,0.0579,0.238,0.000878,0.673,0.715,104.022,audio_features,4s7hIsoRpnmaSvdETaIOSe,spotify:track:4s7hIsoRpnmaSvdETaIOSe,https://api.spotify.com/v1/tracks/4s7hIsoRpnmaSvdETaIOSe,https://api.spotify.com/v1/audio-analysis/4s7hIsoRpnmaSvdETaIOSe,186347,4
0.913,0.584,9,-5.263,1,0.223,0.521,5.36e-05,0.307,0.627,119.873,audio_features,04ndZkbKGthTgYSv3xS7en,spotify:track:04ndZkbKGthTgYSv3xS7en,https://api.spotify.com/v1/tracks/04ndZkbKGthTgYSv3xS7en,https://api.spotify.com/v1/audio-analysis/04ndZkbKGthTgYSv3xS7en,174370,4
0.682,0.486,8,-6.398,0,0.0998,0.642,0.0,0.231,0.934,163.888,audio_features,0KcyU1JCY5W8WGuILa8MDv,spotify:track:0KcyU1JCY5W8WGuILa8MDv,https://api.spotify.com/v1/tracks/0KcyU1JCY5W8WGuILa8MDv,https://api.spotify.com/v1/audio-analysis/0KcyU1JCY5W8WGuILa8MDv,220831,4
0.687,0.863,0,-3.94,1,0.0842,0.355,0.0,0.0926,0.751,155.993,audio_features,4kFK6SkNXA7bBQgTzvFSWz,spotify:track:4kFK6SkNXA7bBQgTzvFSWz,https://api.spotify.com/v1/tracks/4kFK6SkNXA7bBQgTzvFSWz,https://api.spotify.com/v1/audio-analysis/4kFK6SkNXA7bBQgTzvFSWz,180573,4
0.777,0.755,1,-4.078,1,0.0711,0.3,0.0,0.0855,0.567,117.989,audio_features,3xBvu2UF8431mbmwsSWkRq,spotify:track:3xBvu2UF8431mbmwsSWkRq,https://api.spotify.com/v1/tracks/3xBvu2UF8431mbmwsSWkRq,https://api.spotify.com/v1/audio-analysis/3xBvu2UF8431mbmwsSWkRq,171841,4
0.752,0.83,8,-3.187,0,0.0458,0.0651,0.0,0.105,0.442,124.952,audio_features,6vkEJP0K2rPfe0ucPnKkLd,spotify:track:6vkEJP0K2rPfe0ucPnKkLd,https://api.spotify.com/v1/tracks/6vkEJP0K2rPfe0ucPnKkLd,https://api.spotify.com/v1/audio-analysis/6vkEJP0K2rPfe0ucPnKkLd,184820,4
